Epoch	Train
0000	0.59676
0050	0.23223
0100	0.13865
0150	0.12017
0200	0.11189
0250	0.10407
0300	0.098578
0350	0.10122
0400	0.10061
0450	0.096636
0500	0.091116
0550	0.094826
0600	0.092413
0650	0.093019
0700	0.094497
0750	0.086268
0800	0.090866
0850	0.092517
0900	0.075072
0950	0.090323
1000	0.095867
1050	0.092907
1100	0.086708
1150	0.088262
1200	0.078721
1250	0.085694
1300	0.084256
1350	0.084555
1400	0.088193
1450	0.083768
1500	0.087627
1550	0.08256
1600	0.086697
1650	0.079711
1700	0.081342
1750	0.084319
1800	0.081093
1850	0.078931
1900	0.081005
1950	0.076778
2000	0.084349
2050	0.073065
2100	0.081221
2150	0.085272
2200	0.082264
2250	0.062958
2300	0.080148
2350	0.060855
2400	0.075407
2450	0.081332
2500	0.075831
2550	0.090396
2600	0.069828
2650	0.073846
2700	0.08329
2750	0.070822
2800	0.063581
2850	0.076937
2900	0.060208
2950	0.084931
3000	0.08171
3050	0.071339
3100	0.075253
3150	0.07642
3200	0.072661
3250	0.075931
3300	0.075965
3350	0.052009
3400	0.072222
3450	0.077593
3500	0.06792
3550	0.078142
3600	0.075198
3650	0.062735
3700	0.079128
3750	0.077785
3800	0.066557
3850	0.074633
3900	0.075218
3950	0.074992
4000	0.063544
4050	0.047985
4100	0.077457
4150	0.073839
4200	0.070223
4250	0.063568
4300	0.06073
4350	0.060658
4400	0.071093
4450	0.069034
4500	0.069212
4550	0.05887
4600	0.062052
4650	0.067179
4700	0.06278
4750	0.049094
4800	0.058733
4850	0.049992
4900	0.053371
4950	0.045204
5000	0.061807
5050	0.065779
5100	0.057817
5150	0.052968
5200	0.061511
5250	0.046487
5300	0.051471
5350	0.058109
5400	0.059401
5450	0.056474
5500	0.049924
5550	0.053229
5600	0.042178
5650	0.037873
5700	0.055057
5750	0.044788
5800	0.052319
5850	0.045748
5900	0.037909
5950	0.046134
6000	0.042479
6050	0.043278
6100	0.036279
6150	0.034052
6200	0.039778
6250	0.039599
6300	0.038157
6350	0.038145
6400	0.030159
6450	0.030899
6500	0.033369
6550	0.034727
6600	0.033654
6650	0.032799
6700	0.032227
6750	0.032902
6800	0.030529
6850	0.026381
6900	0.029589
6950	0.028768
7000	0.026262
7050	0.028973
7100	0.026633
7150	0.026122
7200	0.027399
7250	0.027061
7300	0.026554
7350	0.027856
7400	0.025704
7450	0.025704
7500	0.025972
7550	0.025152
7600	0.024842
7650	0.023875
7700	0.024183
7750	0.023251
7800	0.024337
7850	0.023017
7900	0.023946
7950	0.022684
8000	0.02134
8050	0.022218
8100	0.020957
8150	0.021782
8200	0.021355
8250	0.021926
8300	0.020523
8350	0.020804
8400	0.020642
8450	0.020639
8500	0.019935
8550	0.020178
8600	0.020278
8650	0.020036
8700	0.019765
8750	0.018466
8800	0.019308
8850	0.018903
8900	0.018946
8950	0.018849
9000	0.018732
9050	0.018253
9100	0.017597
9150	0.018372
9200	0.017696
9250	0.018061
9300	0.017411
9350	0.017432
9400	0.017593
9450	0.017127
9500	0.016975
9550	0.016596
9600	0.017073
9650	0.016874
9700	0.016357
9750	0.016407
9800	0.016406
9850	0.016588
9900	0.016109
9950	0.016272
10000	0.016085
10050	0.016036
10100	0.015723
10150	0.015685
10200	0.015727
10250	0.015313
10300	0.015458
10350	0.015408
10400	0.015267
10450	0.014874
10500	0.015183
10550	0.015025
10600	0.014934
10650	0.014985
10700	0.014764
10750	0.014699
10800	0.014671
10850	0.014549
10900	0.014192
10950	0.014253
11000	0.014088
11050	0.014175
11100	0.013992
11150	0.01386
11200	0.013906
11250	0.013693
11300	0.01382
11350	0.013804
11400	0.013681
11450	0.013617
11500	0.013582
11550	0.013499
11600	0.013416
11650	0.013252
11700	0.013263
11750	0.012999
11800	0.013099
11850	0.013093
11900	0.012911
11950	0.012969
12000	0.012862
12050	0.01288
12100	0.01281
12150	0.012684
12200	0.01271
12250	0.012657
12300	0.012563
12350	0.012555
12400	0.012372
12450	0.012419
12500	0.012237
12550	0.012292
12600	0.012266
12650	0.012059
12700	0.012103
12750	0.012062
12800	0.012028
12850	0.011968
12900	0.011875
12950	0.011831
13000	0.011826
13050	0.011666
13100	0.011774
13150	0.011745
13200	0.011524
13250	0.011556
13300	0.011501
13350	0.011457
13400	0.011474
13450	0.011459
13500	0.011298
13550	0.01139
13600	0.011266
13650	0.011258
13700	0.011235
13750	0.01109
13800	0.01116
13850	0.011092
13900	0.011104
13950	0.011045
14000	0.010958
14050	0.010908
14100	0.010818
14150	0.010875
14200	0.010833
14250	0.01077
14300	0.010753
14350	0.010691
14400	0.010608
14450	0.010593
14500	0.01059
14550	0.01056
14600	0.010554
14650	0.010483
14700	0.010457
14750	0.010419
14800	0.010429
14850	0.010321
14900	0.010339
14950	0.01029
15000	0.010263
