Epoch	Train	Verify
0000	0.10733	0.14463
0001	0.10733	0.14424
0002	0.10668	0.14349
0003	0.10545	0.14215
0004	0.10319	0.14055
0005	0.099625	0.14011
0006	0.10497	0.13743
0007	0.10865	0.12403
0008	0.096227	0.12504
0009	0.095593	0.12911
0010	0.09483	0.13606
0011	0.094339	0.13732
0012	0.094056	0.13674
0013	0.09375	0.13638
0014	0.093402	0.13583
0015	0.09294	0.13601
0016	0.092545	0.1366
0017	0.091834	0.13775
